Pitch,Loudness,Brightness,Noisiness,Sample
406.902773,-8.985295,1604.652291,0.73744,25
3642.281624,-8.104747,3596.761376,0.885401,25
3708.162544,-8.056581,2966.064132,0.846793,25
3497.973273,-8.658681,3016.554366,0.873583,25
3693.245361,-8.514563,3504.552279,0.894848,25
3527.787014,-8.599873,3371.44963,0.89272,25
3705.5696,-6.168173,3192.588287,0.852639,25
233.155894,-7.666091,1609.88376,0.718189,25
334.403366,-6.671477,2061.327317,0.765728,25
276.210999,-9.300298,1818.396924,0.757392,25
2745.491934,-10.686959,2265.383894,0.789625,26
281.862946,-10.141298,2088.414098,0.799924,26
2795.645984,-10.182665,2502.796874,0.782937,26
2750.081145,-10.602494,2401.485738,0.817927,26
2695.145526,-10.238972,2592.854654,0.81092,26
2747.674972,-8.008691,2362.01159,0.779503,26
2890.061178,-10.249593,2257.755129,0.81114,26
2821.191145,-10.224991,2441.550664,0.81602,26
2491.074474,-9.619787,2442.309663,0.794903,26
2710.220352,-10.447109,2282.873008,0.805025,26
2880.103546,-10.588663,2152.768763,0.799538,26
248.083986,-10.334377,1684.669147,0.721569,26
2700.18232,-9.334526,2239.871146,0.776859,26
232.652996,-9.327245,1522.8997,0.671225,26
2840.12184,-8.911956,2168.026168,0.787109,26
2673.784251,-9.479327,2509.117235,0.776518,26
2670.578213,-9.927398,2438.1656,0.772258,26
2761.032714,-9.888288,2078.742018,0.758176,26
231.839371,-9.30551,1385.105937,0.647382,26
217.249712,-9.965196,1891.91317,0.770683,26
2728.023021,-9.068164,2351.884922,0.787923,26
219.374505,-9.332892,1911.453753,0.746908,26
2802.35476,-9.313948,2094.504065,0.741983,26
2630.049762,-7.254605,2594.563297,0.859616,26
226.622549,-7.600741,2970.664576,0.873985,26
440.211687,-5.960032,2565.309184,0.78528,26
2438.361112,-7.876321,2349.783198,0.815795,26
221.655741,-7.185897,2416.81895,0.798485,26
2802.098861,-7.27444,2536.634713,0.829872,26
2483.831175,-6.805729,2426.47085,0.828071,26
3610.529204,-5.792672,2693.998222,0.835753,26
2819.288462,-8.455218,2887.209454,0.879207,26
3605.979187,-4.850864,2634.008958,0.813499,26
3484.979007,-6.656809,3183.755749,0.867159,26
2783.666376,-7.610554,3192.005655,0.872713,26
3569.48811,-7.707345,2735.798523,0.854348,26
219.644463,-5.597879,3487.772218,0.810339,27
3539.08353,-6.785689,3313.273684,0.865075,27
2865.42482,-6.761478,3327.760962,0.875685,27
2415.729877,-7.433046,3419.670261,0.87101,27
2465.234515,-7.608971,2729.62422,0.845881,27
221.726126,-5.911969,2836.460026,0.829173,27
2748.121564,-7.127947,3101.687414,0.868129,27
3533.652623,-7.496172,2638.227747,0.842741,27
318.149349,-17.561055,1178.577608,0.681666,28
328.959485,-17.26767,1442.051617,0.721164,28
267.981527,-19.496826,954.171625,0.631001,28
286.387537,-22.56994,971.70602,0.67878,28
297.503749,-21.294601,935.332859,0.649586,28
299.198053,-22.922549,994.392494,0.661115,28
283.124058,-25.238984,1102.716031,0.687755,28
277.166498,-25.373505,1081.447259,0.689575,28
517.788238,-19.469737,922.581926,0.637145,28
597.512017,-15.301769,1282.970933,0.705539,28
591.848569,-12.016894,1079.94016,0.65566,28
692.499249,-15.772444,1243.565152,0.689905,28
441.777984,-12.662095,1124.349996,0.659,28
234.709019,-19.299958,1790.412553,0.78729,28
262.9198,-14.392725,1356.892532,0.754505,28
3323.549396,-18.598688,1912.639363,0.780538,28
436.013379,-15.377789,1333.406547,0.723231,28
441.751069,-16.72678,1587.870189,0.725317,28
436.631396,-19.400919,1868.593961,0.803049,28
440.118608,-20.142634,1750.731537,0.780227,28
290.597847,-17.941966,1582.361685,0.771703,28
2666.810548,-20.990756,1960.946665,0.813844,28
2613.693397,-18.367044,1825.452683,0.784947,28
2663.379359,-18.599479,1877.126124,0.79636,28
295.921369,-16.959539,1282.612773,0.717086,28
440.486582,-12.411684,1082.698941,0.668163,28
401.406895,-14.091229,2430.9092,0.748865,29
216.608868,-11.430642,597.259006,0.49615,29
384.885678,-12.831054,594.591713,0.513691,29
382.107651,-11.618846,558.607455,0.504427,29
381.681001,-17.655262,697.880831,0.542994,29
390.077848,-13.808256,585.161394,0.497761,29
396.640313,-17.050694,772.314917,0.598817,29
251.76647,-12.4586,703.002114,0.60502,29
400.975969,-25.973459,829.600599,0.599665,29
249.968659,-17.054145,709.841707,0.586959,29
265.772012,-17.240275,718.769621,0.595582,29
594.560554,-10.316788,703.433582,0.5046,29
595.200397,-13.232313,720.352617,0.543147,29
299.901196,-13.36815,758.025155,0.548365,29
304.748379,-14.93211,730.329091,0.549384,29
520.951598,-8.622532,488.161154,0.415551,29
260.552983,-12.50165,614.770826,0.522993,29
521.719028,-9.810639,539.62883,0.493773,29
523.807627,-9.056385,561.730451,0.511395,29
522.100121,-7.619938,570.332944,0.488537,29
521.362962,-6.835693,590.062082,0.501687,29
260.547414,-7.054967,605.042652,0.527028,29
522.661451,-6.799027,583.683923,0.491054,29
259.681361,-6.621055,571.961687,0.498729,29
521.739272,-6.065401,555.991735,0.479014,29
261.1657,-4.174648,560.78516,0.485858,29
262.659038,-5.035404,550.597041,0.487607,29
510.543708,-4.76829,554.572178,0.487854,29
234.322211,-5.39197,503.444499,0.493692,29
259.023279,-12.754683,468.382387,0.462032,29
382.42252,-7.120555,520.642086,0.504039,29
220.331167,-6.611118,536.079329,0.503895,29
330.403783,-6.048281,898.447979,0.618767,29
387.248094,-6.198451,479.774788,0.472987,29
387.100768,-6.098287,559.618671,0.531944,29
383.007535,-6.654431,492.523931,0.476229,29
416.290159,-7.483126,481.608536,0.475966,29
401.687407,-8.487645,470.900851,0.490496,29
388.671973,-8.999218,536.884638,0.529769,29
254.705629,-8.645983,496.57676,0.498676,29
396.547755,-9.254801,517.287823,0.512479,29
304.292175,-4.762101,555.554018,0.484862,29
313.128801,-4.60553,533.431994,0.472813,29
268.379974,-8.120155,653.090617,0.567265,29
263.32743,-4.581733,602.253464,0.50045,29
533.796017,-9.908186,1022.686211,0.645891,29
262.933127,-8.516285,690.237247,0.577484,29
528.56419,-6.437817,639.146587,0.509374,29
526.888132,-9.381051,683.970041,0.568112,29
524.896059,-11.544943,597.366225,0.545767,29
264.68573,-11.332829,615.628253,0.538584,29
262.232341,-12.318178,608.385329,0.541624,29
263.385579,-11.124568,620.108814,0.545422,29
259.261432,-12.641895,639.190296,0.551533,29
258.392079,-11.643378,532.808863,0.52551,29
260.839814,-12.764952,654.618253,0.557087,29
516.721284,-12.482967,544.733429,0.510282,29
388.331267,-12.092064,591.761909,0.517646,29
394.423314,-12.370121,605.857129,0.540936,29
263.750793,-12.55653,649.238562,0.554458,29
389.422562,-12.873586,562.845898,0.509858,29
400.495711,-14.945116,653.270702,0.575152,29
393.435155,-17.048535,831.72946,0.602049,29
258.832028,-16.313425,697.665176,0.59023,29
556.683324,-20.940069,720.855473,0.553277,29
595.527208,-22.5663,864.192071,0.608839,29
373.488311,-11.296165,675.530754,0.574068,29
525.099375,-8.274933,572.736452,0.514439,29
525.018315,-7.510087,550.268872,0.510317,29
264.561395,-7.384248,567.240911,0.518274,29
378.890142,-8.252646,573.382362,0.514545,29
265.425818,-8.26061,641.775844,0.556488,29
251.449086,-7.872348,570.237035,0.507998,29
266.432162,-10.22811,628.559706,0.551747,29
259.587226,-9.895288,549.741383,0.528571,29
351.717893,-8.407208,494.139132,0.505017,29
254.239974,-7.540426,541.442934,0.524266,29
299.233381,-6.226713,569.691787,0.506153,29
298.685009,-10.161487,605.489353,0.541765,29
295.743014,-11.040798,586.343302,0.549682,29
292.259573,-11.458523,621.773475,0.553414,29
512.817915,-5.0852,693.933022,0.477171,29
517.543524,-6.129879,708.224756,0.463048,29
521.256384,-8.23429,732.301342,0.492818,29
523.805048,-14.489591,848.154573,0.566679,29
527.65017,-16.501372,806.04075,0.610028,29
525.523696,-18.076387,767.39319,0.599591,29
263.911844,-16.862623,722.178369,0.597097,29
449.21117,-4.533517,1298.593345,0.65352,29
448.761736,-6.300968,813.444464,0.537052,29
449.448393,-7.509131,783.612426,0.518749,29
437.533188,-7.478901,839.031077,0.534828,29
432.610035,-19.097673,716.164753,0.524636,29
476.247218,-17.662557,894.196591,0.627443,29
469.352299,-7.710097,751.992371,0.497039,29
465.90064,-21.271045,756.370565,0.554661,29
467.356831,-21.031185,800.293489,0.574034,29
250.271609,-14.229617,680.582306,0.589287,29
511.156114,-10.308979,482.064739,0.446151,29
510.758615,-12.045016,483.474787,0.484787,29
358.824532,-10.69209,461.93776,0.490995,29
505.485017,-7.506017,440.96689,0.464997,29
509.802063,-7.738327,471.32242,0.484138,29
513.131603,-6.314502,420.031346,0.448076,29
261.628685,-5.452796,429.281752,0.452449,29
269.082773,-3.972642,390.557337,0.445889,29
525.323987,-5.015173,379.227479,0.448267,29
259.667303,-7.718959,412.807061,0.473027,29
437.627851,-1.183039,937.205257,0.636515,29
445.434717,-3.419839,640.216449,0.565115,29
431.47072,-3.410821,549.120655,0.508481,29
445.673445,-4.45394,591.560581,0.528464,29
215.688019,-6.830055,530.443031,0.493827,29
465.722359,-4.456433,578.510359,0.488537,29
449.771014,-7.54205,640.466408,0.534039,29
451.514356,-7.225025,646.493702,0.531839,29
463.255128,-8.675006,576.006508,0.509791,29
470.120433,-8.422794,545.523251,0.507262,29
353.159324,-9.302187,528.559125,0.517481,29
469.246811,-8.298128,577.187433,0.503627,29
510.255937,-9.332636,618.253892,0.531869,29
261.929684,-9.25742,788.164847,0.592991,29
514.793683,-9.697727,632.267462,0.537692,29
520.209199,-9.754486,604.326661,0.517702,29
256.475204,-7.260146,551.739523,0.48678,29
2612.910973,-15.6093,3063.510255,0.860425,29
258.095082,-17.265695,804.614684,0.583396,29
259.316532,-16.724452,734.757865,0.587542,29
234.290263,-9.136564,604.968357,0.489759,29
231.422261,-19.468925,815.963956,0.608652,29
257.111663,-21.372245,862.275161,0.6356,29
233.172939,-19.646468,823.84202,0.602954,29
219.494509,-7.595348,632.821063,0.443116,29
433.641309,-3.696751,705.542827,0.446647,29
435.303473,-6.289933,628.083745,0.464524,29
434.641942,-10.168844,660.735206,0.475125,29
480.259091,-3.260917,383.158512,0.404616,29
474.497762,-4.771427,404.146861,0.401435,29
222.563704,-9.785639,563.477538,0.524292,29
478.505237,-8.950941,604.046691,0.534587,29
475.869325,-6.557849,519.404275,0.508942,29
472.854672,-4.855073,453.697545,0.474919,29
469.564409,-5.018437,426.70331,0.446509,29
312.388641,-11.647406,534.687442,0.506454,29
465.257256,-10.896613,474.572152,0.497281,29
321.196326,-8.870439,443.953636,0.474594,29
435.261598,-1.607849,608.426706,0.479491,29
433.76468,-6.424486,744.007288,0.558785,29
435.512147,-8.059075,570.951408,0.492235,29
436.197965,-8.373169,648.104588,0.530471,29
438.246879,-10.519098,756.24283,0.560241,29
435.393545,-7.929828,558.333541,0.507057,29
217.574269,-8.340863,639.573822,0.556658,29
382.966246,-12.112068,644.452647,0.546591,29
215.500687,-9.629059,566.290942,0.529811,29
394.56396,-12.220054,653.440378,0.558909,29
436.74137,-11.753966,706.236286,0.569834,29
428.335734,-13.215762,663.70549,0.581642,29
437.308328,-16.011046,646.436665,0.583696,29
217.666721,-9.788007,399.855384,0.463614,30
290.272713,-7.235617,770.750327,0.592756,30
235.110006,-7.065544,429.793036,0.480164,30
293.096458,-8.081763,354.591926,0.421466,30
292.929459,-8.493249,328.918096,0.413136,30
269.123303,-7.990034,321.18031,0.40331,30
282.527227,-6.20137,524.62235,0.533417,30
285.592055,-10.048209,355.7937,0.431966,30
250.535086,-8.813836,307.486248,0.382366,30
289.264468,-8.446583,311.344105,0.398768,30
298.312567,-8.232037,536.844754,0.523204,30
294.218546,-8.875326,485.729167,0.498126,30
296.586279,-7.210777,448.847901,0.482176,30
295.605625,-5.488313,368.824092,0.444264,30
292.931,-8.659188,512.167507,0.513245,30
298.703373,-7.280135,499.729986,0.507748,30
296.676026,-8.492567,445.911862,0.465794,30
297.608026,-7.002998,356.556203,0.4251,30
291.098748,-8.718635,388.238298,0.43116,30
252.603346,-6.404661,333.378373,0.418099,30
291.123416,-7.660506,375.24532,0.444935,30
303.166748,-8.225414,364.44149,0.423977,30
300.485037,-7.347236,311.929017,0.402217,30
291.080072,-8.826881,583.830141,0.542268,30
294.740392,-8.378274,436.429757,0.476341,30
292.274257,-7.73563,407.274928,0.46561,30
292.235451,-8.872837,447.860642,0.46842,30
364.475043,-4.635583,652.937051,0.566624,30
246.889268,-5.360619,519.672797,0.516141,30
278.429785,-6.146138,525.543059,0.50702,30
242.225517,-3.277594,431.491802,0.467416,30
234.467728,-4.365628,506.51433,0.462825,30
304.274875,-7.9672,567.433081,0.519594,30
237.365348,-4.559627,458.917064,0.485025,30
216.488693,-3.702564,476.486466,0.484712,30
245.566677,-7.64278,525.426869,0.493243,30
378.908883,-7.66363,619.069754,0.550435,30
259.074365,-12.08876,626.90421,0.537641,30
216.964321,-7.491847,507.499374,0.503414,30
244.825233,-12.610249,607.146223,0.536624,30
217.562916,-11.449943,652.754366,0.540688,30
299.916067,-11.856738,768.098642,0.61944,30
245.601442,-8.920495,557.399493,0.515959,30
273.190265,-9.883783,607.857775,0.520969,30
239.876622,-12.031755,612.135631,0.552485,30
374.676673,-9.900284,581.506934,0.520364,30
296.650519,-1.347534,535.922016,0.519312,30
304.447422,-1.825828,479.82652,0.489343,30
294.564897,-6.599591,598.388291,0.529822,30
387.176145,-5.094549,511.483915,0.502528,30
299.062833,-7.577691,640.081482,0.543322,30
296.626452,-9.675208,683.26232,0.603825,30
287.322987,-10.608221,721.333678,0.600359,30
300.079272,-5.811369,538.308971,0.520426,30
400.2856,-6.245598,660.34847,0.56075,30
326.860511,-3.765169,635.666292,0.550299,30
325.494917,-6.103419,731.34463,0.582505,30
216.695841,-6.803775,707.307048,0.595758,30
340.507224,-3.908135,551.010363,0.510293,30
332.162298,-6.447668,698.701509,0.574598,30
393.338677,-9.960127,863.774804,0.652094,30
386.878665,-9.753997,724.029086,0.577104,30
251.089303,-10.489179,782.572793,0.621251,30
371.887716,-10.020507,828.730276,0.640262,30
370.169459,-6.663477,743.744818,0.596749,30
380.702075,-3.052088,601.762721,0.516742,30
374.80578,-4.227182,603.94684,0.541248,30
383.51094,-9.10357,795.390498,0.597236,30
383.001955,-2.444996,596.564357,0.534163,30
372.001365,-3.891638,598.06226,0.510253,30
293.067153,-7.201813,730.550375,0.568908,30
382.201905,-4.011033,626.043348,0.525793,30
386.161962,-4.811091,660.322346,0.572575,30
385.732112,-6.013284,633.585286,0.559301,30
379.531726,-4.674726,591.885648,0.5154,30
381.717632,-3.046903,752.724675,0.569167,30
388.803834,-8.935742,823.558645,0.633898,30
383.840485,-6.346997,702.730084,0.559206,30
233.428874,-7.437964,959.777209,0.629725,30
296.397985,-9.107913,916.947144,0.644948,30
391.044404,-8.23658,874.419836,0.625393,30
230.253262,-8.601841,731.189179,0.59135,30
290.576862,-6.631478,804.888075,0.640717,30
222.024292,-5.097754,639.03279,0.575617,30
216.099068,-4.813796,541.905989,0.534928,30
218.328332,-4.478588,528.734328,0.544615,30
303.488395,-6.234244,567.006501,0.546057,30
297.900039,-7.222331,563.200873,0.543877,30
217.264781,-5.155503,516.80533,0.518983,30
250.972699,-5.80958,555.389319,0.545025,30
296.995792,-2.623839,823.841935,0.635207,30
300.22933,-1.39247,503.407557,0.497279,30
293.434773,-2.518754,444.586249,0.473236,30
296.226496,-1.949095,409.10032,0.444704,30
302.114203,-6.796988,464.90141,0.505307,30
260.157702,-4.793063,417.129465,0.472667,30
299.70099,-5.650501,459.249091,0.488,30
303.986755,-5.120063,491.794286,0.506353,30
297.867443,-4.09312,389.029192,0.447719,30
302.918778,-5.56834,414.688608,0.469238,30
295.327858,-7.86933,745.911251,0.609012,30
296.1407,-9.459536,610.898038,0.557962,30
296.322306,-7.524539,536.764094,0.527241,30
301.669888,-7.120068,557.095515,0.544864,30
295.132479,-7.169394,498.785297,0.516614,30
312.229031,-6.404533,428.842444,0.478709,30
304.098843,-8.595959,473.648674,0.502184,30
326.732399,-3.551395,608.507087,0.548417,30
217.399401,-3.251682,523.472913,0.507834,30
323.809073,-5.997119,576.831238,0.532482,30
216.13923,-4.496258,524.392669,0.511369,30
330.440506,-5.361115,461.426744,0.485006,30
351.539947,-4.576679,441.400605,0.482178,30
315.513802,-7.928215,436.009855,0.476339,30
298.501054,-4.553621,361.49028,0.434703,30
268.704157,-3.621073,443.738139,0.456389,30
293.642938,-7.726684,463.46417,0.495504,30
370.808656,-3.099809,509.166536,0.519909,30
352.190195,-3.259569,497.266815,0.508281,30
378.89128,-3.896275,450.290872,0.458001,30
377.652383,-5.837818,461.528013,0.478776,30
368.922048,-6.084114,509.250277,0.50904,30
374.349931,-3.957668,563.37254,0.532297,30
373.924297,-6.502282,430.552097,0.486754,30
380.608779,-4.704162,392.611647,0.453708,30
375.122548,-3.684749,372.934509,0.424428,30
394.064496,-8.005625,446.275345,0.484913,30
377.240084,-6.733406,432.409486,0.477806,30
304.191634,-9.135967,473.080277,0.508715,30
379.763475,-6.428516,448.907166,0.490141,30
241.001538,-3.334683,542.079602,0.531577,30
242.303278,-4.056081,526.135334,0.531411,30
362.751073,-29.953271,1109.15983,0.698908,31
560.435456,-17.196114,1107.928659,0.544388,31
508.743875,-20.333226,1067.268196,0.55128,31
268.133657,-17.134394,1027.997203,0.52973,31
233.750183,-17.594707,1155.076781,0.565049,31
264.874696,-14.72195,1058.415485,0.518855,31
264.965657,-12.407442,1011.333896,0.480729,31
283.87028,-14.09214,1092.286006,0.513082,31
295.683411,-14.490827,1081.095339,0.497637,31
293.099562,-20.355236,1198.451286,0.584926,31
305.301382,-16.620591,1131.681445,0.675094,31
302.228394,-20.292978,1299.087536,0.68109,31
296.321115,-22.83365,1366.49916,0.692275,31
301.00941,-22.031685,1282.807664,0.712109,31
302.349492,-18.267152,1093.159728,0.667581,31
301.413095,-15.556227,732.796833,0.533135,31
309.051263,-13.576447,1041.238765,0.645079,31
299.096957,-18.602389,1118.024754,0.651134,31
299.874864,-23.767548,1177.98695,0.674068,31
301.363501,-29.768279,1103.408252,0.661015,31
299.609956,-32.349544,1068.302655,0.677811,31
366.611355,-34.476123,974.938211,0.679438,31
302.677949,-31.170748,852.630186,0.62797,31
458.27808,-33.636545,1054.931244,0.677376,31
365.319167,-16.84159,1323.129861,0.560283,31
311.931769,-22.539029,1369.004365,0.635974,31
291.958535,-17.471563,1191.155634,0.578074,31
290.905339,-13.183817,1157.753156,0.529438,31
277.585941,-15.227672,928.224727,0.459352,31
279.144418,-14.514709,996.092933,0.477843,31
4388.869363,-18.077868,2480.837992,0.734572,31
3487.808761,-12.669984,5604.876618,0.86279,31
3793.158171,-21.892614,5918.936967,0.891833,31
302.667403,-11.281388,746.704694,0.596194,31
296.014482,-13.128516,709.901727,0.554508,31
302.546904,-15.619931,696.74098,0.595054,31
299.006687,-22.423726,867.619849,0.631901,31
259.931859,-16.615759,877.401335,0.624565,31
261.113164,-16.083245,822.57166,0.609773,31
262.763904,-16.30469,858.786824,0.59828,31
298.061585,-15.063995,978.215941,0.659541,31
296.943597,-12.725238,859.784986,0.609103,31
295.929863,-16.76036,965.177477,0.638742,31
296.801911,-20.138893,941.910681,0.625295,31
372.41312,-19.045114,1190.623689,0.650593,31
379.682598,-16.308475,1209.527833,0.595269,31
298.049577,-16.71466,1172.398387,0.592225,31
290.048742,-13.358871,1139.820599,0.543402,31
346.94493,-13.921637,1052.802678,0.497577,31
348.541841,-13.928374,1282.769955,0.54269,31
349.173685,-15.17357,1273.148575,0.559898,31
299.844043,-16.746799,1011.34193,0.646601,31
302.210587,-24.227199,1258.039889,0.681873,31
342.474438,-14.160206,810.842682,0.579104,31
344.146925,-16.327065,878.776107,0.605515,31
300.8428,-15.110537,953.458288,0.621505,31
297.35522,-21.341005,979.280679,0.650058,31
300.655999,-22.153405,975.226535,0.603855,31
407.90824,-22.199259,1438.704627,0.720202,31
407.310115,-19.096716,1042.139399,0.577586,31
386.686232,-18.124749,854.013304,0.550353,31
290.278222,-15.304307,815.946391,0.499052,31
388.154252,-14.007227,788.218286,0.481014,31
440.931942,-14.416773,774.145699,0.473209,31
264.463724,-19.615473,1079.52973,0.69228,31
265.499024,-16.741873,904.054306,0.63186,31
265.838147,-16.243576,862.78222,0.601565,31
298.108018,-11.57776,880.988109,0.631086,31
301.777373,-16.53247,1093.534401,0.708041,31
299.057262,-21.125615,1336.763168,0.730043,31
360.008695,-22.229206,1450.623579,0.701465,31
287.216439,-20.669453,1428.231302,0.730925,31
338.930586,-17.892956,1133.489584,0.545499,31
544.243153,-22.254761,1167.618859,0.601302,31
260.376321,-15.536043,1109.431999,0.533023,31
224.251245,-12.904325,1000.98897,0.502962,31
260.502808,-13.545604,1055.79766,0.509917,31
295.282264,-14.583244,988.230458,0.485451,31
295.483558,-14.384901,1092.393744,0.518261,31
298.851801,-16.708348,1129.959152,0.667217,31
296.165572,-22.53144,1321.178217,0.686481,31
300.910281,-17.90835,1184.294841,0.717587,31
304.772289,-18.267166,877.166165,0.612407,31
290.441311,-23.756891,1120.244633,0.655545,31
303.304511,-13.526577,961.20642,0.612101,31
297.290709,-19.412829,1127.839346,0.664779,31
304.010736,-24.10111,1068.423835,0.658957,31
358.464203,-33.562741,1128.185876,0.71341,31
302.727769,-32.156385,873.944656,0.656064,31
306.954081,-33.835817,1073.287353,0.711047,31
613.442422,-17.443776,1239.969325,0.542126,31
252.351492,-23.540627,1424.701729,0.651777,31
292.401101,-17.528402,1175.050433,0.569281,31
295.140088,-12.532825,1161.634137,0.534813,31
557.757681,-14.051018,919.613917,0.48192,31
3348.323438,-16.729192,6304.341717,0.91061,31
3849.543587,-27.902686,5699.019238,0.945093,31
495.753128,-17.81242,2787.270459,0.825118,31
294.17245,-15.202485,1468.337274,0.718031,31
2848.095592,-26.06697,1909.880234,0.783803,31
296.8802,-24.448003,2195.388814,0.819456,31
304.09256,-20.701615,1777.718352,0.731669,31
294.888659,-15.985714,1331.376907,0.7317,31
391.311709,-16.085604,1275.98852,0.646311,31
276.571829,-22.824283,2057.334233,0.786896,31
394.330078,-5.515868,1002.075014,0.538536,31
388.006464,-5.294707,800.297336,0.487153,31
401.363594,-4.851636,948.885163,0.544894,31
260.057161,-11.577734,1139.379268,0.571292,31
297.379314,-13.488005,1210.701657,0.588333,31
298.981778,-13.520909,1013.743716,0.620493,31
297.439229,-18.463597,1199.063674,0.605917,31
348.942692,-11.769851,1257.641149,0.636624,31
296.816446,-19.600055,1080.141979,0.642609,31
295.391686,-11.999715,1018.829537,0.521715,31
275.856733,-13.778862,1045.611264,0.539637,31
334.068166,-14.811034,1220.743983,0.652604,31
398.365809,-13.774928,1159.498776,0.610331,31
265.902472,-19.691075,1897.668209,0.761126,31
300.733114,-12.900514,1070.170212,0.659259,31
299.026919,-13.422791,841.394274,0.609255,31
559.919222,-8.333058,3019.552264,0.838373,31
368.769515,-9.783532,1753.869372,0.711936,31
273.337699,-13.06113,1800.826321,0.743166,31
273.494317,-20.645281,1919.781665,0.764619,31
382.708226,-17.123364,1945.770233,0.728702,31
388.590698,-4.698685,825.545916,0.503315,31
399.922226,-4.310609,837.681165,0.511998,31
340.447502,-17.859231,1635.035359,0.711517,31
259.465092,-13.713409,1272.404422,0.615226,31
290.512251,-18.40336,1183.757565,0.608321,31
299.509738,-12.954943,1034.542996,0.605252,31
296.812606,-16.263004,1322.261174,0.641885,31
595.54771,-16.567762,1582.268688,0.628731,31
295.686037,-17.170859,1523.257657,0.616142,31
298.387306,-17.994637,1210.318099,0.644859,31
299.282758,-18.012501,1156.865827,0.61209,31
305.392102,-15.571192,1222.200183,0.696038,32
232.121718,-13.364201,3520.363042,0.883967,32
564.709429,-13.477806,1027.269795,0.649677,32
301.081221,-11.120463,3348.895658,0.880572,32
292.872725,-8.097115,1020.571513,0.65088,32
474.003267,-2.957838,922.601924,0.562384,32
474.817111,-5.940896,977.75994,0.554554,32
220.739128,-6.528025,642.479842,0.565608,32
294.916297,-5.877614,1003.114977,0.651998,32
447.138821,-6.220822,1909.004224,0.757008,32
441.027386,-4.600137,1803.232211,0.74893,32
295.713532,-5.239033,1563.212019,0.705681,32
438.361696,-2.690559,1267.037624,0.685641,32
437.569166,-5.281184,1040.571225,0.683966,32
399.43877,-8.389927,1490.874503,0.721854,32
396.894874,-9.159261,1348.94268,0.685091,32
360.171616,-11.971448,1715.215855,0.750192,32
2670.492668,-13.754333,1884.123956,0.728883,32
653.3247,-10.243711,1384.131223,0.63657,32
654.149142,-11.32847,1386.726191,0.616297,32
671.147518,-12.249362,1481.84392,0.650068,32
344.089023,-2.399826,914.65324,0.632094,32
296.336476,-2.580159,957.718261,0.654147,32
279.700874,-3.894959,1363.631215,0.688656,32
276.478734,-1.49826,1280.922462,0.649119,32
466.464103,-3.571998,2436.762883,0.717712,32
333.411218,-4.894252,2549.695776,0.77982,32
280.54814,-2.513517,2036.18074,0.756568,32
296.917418,-1.639569,727.646584,0.58888,32
330.090922,-5.35512,2116.379325,0.700564,32
443.833806,-1.876888,1201.942105,0.679047,32
445.118092,-2.850515,989.927064,0.632168,32
591.066663,-4.093418,2479.312823,0.790772,32
586.616784,-6.255419,1844.614519,0.765524,32
592.951903,-6.707542,1631.178697,0.737532,32
598.766522,-6.677037,1431.794237,0.705895,32
594.840451,-20.643533,1299.710565,0.709978,32
3529.628102,-8.153551,4162.101922,0.902581,32
299.165134,-5.068142,1588.465417,0.726402,32
330.754443,-7.07937,3637.144117,0.828065,32
469.062958,-2.158874,1015.852462,0.603954,32
473.695101,-14.517665,1659.646834,0.699868,32
396.510511,-8.077314,1572.68422,0.703403,32
298.40087,-2.868194,964.368835,0.64465,32
257.650645,-4.491038,2366.2227,0.784672,32
351.432367,-4.709261,1746.463381,0.725935,32
350.780417,-5.999457,961.889698,0.63682,32
594.008149,-6.689834,2511.632748,0.743428,32
296.001883,-5.4858,2139.253022,0.792217,32
250.662361,-10.948736,1515.396413,0.735507,32
247.124606,-5.226653,739.413064,0.573622,32
604.385481,-4.258006,1012.744581,0.620591,32
671.635512,-4.949471,3796.447095,0.819304,32
557.499011,-8.535189,1116.806919,0.655678,32
559.37692,-9.015311,1052.870343,0.655159,32
560.959461,-8.752233,910.203468,0.618,32
564.837755,-9.608834,950.400359,0.630633,32
563.189813,-10.046452,853.361948,0.607663,32
225.886194,-11.010988,843.132749,0.617661,32
220.882567,-7.238249,874.069796,0.626678,32
277.449087,-9.329896,1025.351862,0.668944,32
331.719597,-7.561387,3827.164367,0.821597,32
228.234892,-3.060198,2290.928628,0.78606,32
373.042297,-5.674765,2509.898719,0.779129,32
391.571417,-5.117796,2146.961856,0.739488,32
699.884816,-4.06574,1088.073784,0.673647,32
350.986067,-5.143554,1063.000536,0.670481,32
352.629407,-7.050995,2007.295426,0.732763,32
302.675298,-4.081389,2942.798275,0.75886,32
348.785485,-2.775502,1560.101493,0.71948,32
450.956734,-7.343069,1114.438239,0.69117,32
222.583173,-4.77365,2683.115786,0.797407,32
452.708415,-4.979323,1101.646409,0.698358,32
445.687652,-5.303302,1354.469145,0.736584,32
354.575189,-7.091342,1355.644463,0.715776,32
358.646329,-6.501871,1028.209387,0.658914,32
345.797209,-6.803519,939.063848,0.669756,32
312.545034,-7.586188,1268.428172,0.714502,33
4043.681268,-6.343987,2606.378808,0.826803,33
4076.617201,-6.647642,2951.97352,0.808363,33
4081.110798,-6.774285,3098.465793,0.825008,33
4048.872147,-7.333125,3076.673417,0.819334,33
4035.72177,-5.208758,3198.717082,0.85283,33
415.84269,-3.869487,1674.588707,0.73077,33
471.570598,-3.486284,1429.161338,0.716813,33
343.359966,-6.132153,2327.901878,0.768666,33
